sample_date,am_count,wc_count,origin_lat,origin_lon,destination_lat,destination_lon,arrival_time,scheduled_pickup,time_diff,direct_distance
2024-01-2,1,0,571,1482,1221,1653,36396,37791,1395,673
2024-01-2,1,0,361,12,942,1286,36484,41868,5384,1401
2024-01-2,1,0,465,1397,571,344,36563,38733,2170,1059
2024-01-2,1,0,172,1817,1489,2470,36886,40473,3587,1470
2024-01-2,1,0,663,1698,404,2156,36893,38849,1956,527
2024-01-2,1,0,995,1903,940,879,37225,39476,2251,1026
2024-01-2,1,0,1739,2383,1080,1800,37346,41893,4547,880
2024-01-2,1,0,923,1870,1740,498,37560,41722,4162,1597
2024-01-2,1,0,59,2346,798,2442,37824,40548,2724,746
2024-01-2,1,0,278,122,76,2352,37847,40897,3050,2240
2024-01-2,1,0,321,1963,887,210,38352,41210,2858,1843
2024-01-2,1,0,1839,8,545,461,38725,45634,6909,1372
2024-01-2,1,0,987,2175,78,2085,38827,41285,2458,914
2024-01-2,1,0,869,930,2329,1142,38874,38984,110,1476
2024-01-2,1,0,613,1116,1057,56,38888,41281,2393,1150
2024-01-2,1,0,1361,2062,2477,137,38968,41868,2900,2226
2024-01-2,1,0,288,1908,434,391,39237,43147,3910,1525
2024-01-2,1,0,1375,995,2488,98,39600,43407,3807,1430
2024-01-2,1,0,1389,1585,214,1766,39600,46800,7200,1189
2024-01-2,1,0,2269,2203,676,2,39770,42900,3130,2717
2024-01-2,1,0,835,2112,2403,2104,39930,45129,5199,1569
2024-01-2,1,0,520,35,1247,1692,40071,44548,4477,1810
2024-01-2,1,0,188,1853,1351,703,40145,43796,3651,1636
2024-01-2,1,0,1619,524,2253,1852,40293,45010,4717,1472
2024-01-2,1,0,2312,2135,1421,1413,40611,46955,6344,1147
2024-01-2,1,0,218,2056,2438,846,40957,45058,4101,2529
2024-01-2,1,0,2175,2239,1120,2340,41114,47163,6049,1060
2024-01-2,1,0,2112,1241,18,536,41453,41713,260,2210
2024-01-2,1,0,597,868,2063,882,41460,48647,7187,1467
2024-01-2,1,0,2490,2053,1251,1622,41494,44701,3207,1312
2024-01-2,1,0,1264,44,376,1818,41779,48839,7060,1984
2024-01-2,1,0,689,2451,44,209,41879,47134,5255,2333
2024-01-2,1,0,843,777,1533,1661,41958,43241,1283,1122
2024-01-2,1,0,1314,2095,1394,927,42133,43356,1223,1171
2024-01-2,1,0,1089,2070,1802,874,42229,43635,1406,1393
2024-01-2,1,0,1735,1809,971,1307,42725,42771,46,915
2024-01-2,1,0,2334,1860,1695,1352,42826,49745,6919,817
2024-01-2,1,0,192,350,1837,400,43200,47946,4746,1646
2024-01-2,1,0,210,2334,1941,387,43200,48804,5604,2606
2024-01-2,1,0,242,2324,2232,2299,43474,43474,0,1991
2024-01-2,1,0,1826,934,1308,2335,43566,45468,1902,1494
2024-01-2,1,0,1624,1221,2315,1832,43795,50249,6454,923
2024-01-2,1,0,1522,1998,1315,759,43962,47832,3870,1257
2024-01-2,1,0,1194,1945,555,633,44008,51208,7200,1460
2024-01-2,1,0,1182,30,1265,23,44168,44763,595,84
2024-01-2,1,0,1132,1597,1618,2098,44297,51497,7200,698
2024-01-2,1,0,1568,1071,1290,1592,44380,45980,1600,591
2024-01-2,1,0,504,931,701,160,44599,47858,3259,796
2024-01-2,1,0,1355,548,1447,411,44611,47160,2549,166
2024-01-2,1,0,1649,2411,985,148,44705,46520,1815,2359
2024-01-2,1,0,1145,749,442,2225,44820,48709,3889,1635
2024-01-2,1,0,1823,915,2363,55,45552,45788,236,1016
2024-01-2,1,0,673,481,497,2138,45793,51338,5545,1667
2024-01-2,1,0,1532,1257,2274,1537,45991,50097,4106,794
2024-01-2,1,0,1929,304,2466,1324,46025,49023,2998,1153
2024-01-2,1,0,2258,1436,1020,2221,46139,49677,3538,1466
2024-01-2,1,0,354,719,1910,2473,46233,52583,6350,2345
2024-01-2,1,0,2465,2451,2112,1084,46800,53746,6946,1412
2024-01-3,1,0,1213,757,2439,1240,3600,5460,1860,1318
2024-01-3,1,0,960,2378,392,2357,3928,9935,6007,569
2024-01-3,1,0,2063,474,1071,1281,4019,9954,5935,1279
2024-01-3,1,0,326,616,551,2468,4210,11410,7200,1866
2024-01-3,1,0,2124,2431,1524,1449,4806,5494,688,1151
2024-01-3,1,0,278,1694,2143,2112,5410,12360,6950,1912
2024-01-3,1,0,2425,2343,2446,689,5445,10939,5494,1655
2024-01-3,1,0,572,668,432,1833,5507,12398,6891,1174
2024-01-3,1,0,129,2240,704,840,5521,10597,5076,1514
2024-01-3,1,0,41,2124,1493,1239,5676,6361,685,1701
2024-01-3,1,0,773,2378,2285,73,5684,6309,625,2757
2024-01-3,1,0,1264,221,404,1847,5847,12945,7098,1840
2024-01-3,1,0,1569,695,1987,773,6126,11802,5676,426
2024-01-3,1,0,2192,2469,1038,2133,6213,13355,7142,1202
2024-01-3,1,0,616,1778,2373,1273,6514,12501,5987,1829
2024-01-3,1,0,2437,1291,2456,123,6752,9400,2648,1169
2024-01-3,1,0,2204,1972,2252,1207,6758,9164,2406,767
2024-01-3,1,0,43,1764,1861,1613,6977,13545,6568,1825
2024-01-3,1,0,1629,2006,1865,1464,7057,11152,4095,592
2024-01-3,1,0,1165,634,551,671,7200,14187,6987,616
2024-01-3,1,0,891,208,1933,897,7200,7800,600,1250
2024-01-3,1,0,163,1696,1804,247,7370,14570,7200,2190
2024-01-3,1,0,1084,645,570,1425,7455,14386,6931,935
2024-01-3,1,0,2457,862,2311,2201,7548,7548,0,1347
2024-01-3,1,0,2103,2109,1322,1569,7713,10834,3121,950
2024-01-3,1,0,9,2294,2394,66,8244,10359,2115,3264
2024-01-3,1,0,2312,2363,1715,1205,8482,9366,884,1303
2024-01-3,1,0,1495,92,1049,880,8572,14800,6228,906
2024-01-3,1,0,26,1497,1030,1739,8660,9893,1233,1033
2024-01-3,1,0,1075,1359,699,517,8824,11108,2284,923
2024-01-3,1,0,1375,1702,250,350,8886,9850,964,1759
2024-01-3,1,0,560,15,2419,1352,8946,10957,2011,2290
2024-01-3,1,0,1758,2329,1354,1911,9141,10633,1492,582
2024-01-3,1,0,112,94,102,988,9166,12056,2890,895
2024-01-3,1,0,176,1896,644,719,9344,12572,3228,1267
2024-01-3,1,0,2047,1988,1641,2127,9465,16665,7200,430
2024-01-3,1,0,261,778,1160,87,9797,16997,7200,1134
2024-01-3,1,0,2193,1338,1358,2266,10167,15937,5770,1249
2024-01-3,1,0,2111,2193,501,1097,10484,16019,5535,1948
2024-01-3,1,0,2458,870,872,57,10800,12432,1632,1783
2024-01-3,1,0,2016,1498,1502,1472,10800,13727,2927,515
2024-01-3,1,0,2404,1203,969,483,10925,17007,6082,1606
2024-01-3,1,0,1340,1155,769,48,10957,11596,639,1246
2024-01-3,1,0,1498,235,1832,1431,11430,14412,2982,1242
2024-01-3,1,0,1154,218,1133,1126,11608,13940,2332,909
2024-01-3,1,0,2405,158,368,930,11730,16744,5014,2179
2024-01-3,1,0,1767,2477,1967,1420,11921,15611,3690,1076
2024-01-3,1,0,2274,845,850,1569,11968,15795,3827,1598
2024-01-3,1,0,1555,196,2240,2451,12375,18581,6206,2357
2024-01-3,1,0,279,1657,1199,1725,12660,12660,0,923
2024-01-3,1,0,2096,1695,1297,2231,12861,16812,3951,963
2024-01-3,1,0,1660,1167,1739,2238,12963,20015,7052,1074
2024-01-3,1,0,856,2476,958,985,13251,14097,846,1495
2024-01-3,1,0,819,957,480,445,13463,19906,6443,615
2024-01-3,1,0,1745,529,383,522,13631,15121,1490,1363
2024-01-3,1,0,92,1625,1436,241,14013,16030,2017,1930
2024-01-3,1,0,541,1323,2176,1264,14169,16064,1895,1637
2024-01-3,1,0,685,2143,2245,430,14240,17907,3667,2317
2024-01-3,1,0,2050,1114,1494,1406,14365,20633,6268,629
2024-01-3,1,0,1480,2330,1448,2004,14400,17578,3178,328
2024-01-3,1,0,1855,1469,2409,1011,14400,16818,2418,719
2024-01-3,1,0,1371,2409,306,759,14654,15123,469,1964
2024-01-3,1,0,1502,1146,678,2386,14859,16956,2097,1489
2024-01-3,1,0,1632,2237,1611,219,14986,19851,4865,2019
2024-01-3,1,0,1134,1985,544,2035,15048,19607,4559,593
2024-01-3,1,0,279,980,1756,1931,15253,20222,4969,1757
2024-01-3,1,0,2167,722,1479,553,15862,15862,0,709
2024-01-3,1,0,230,378,1161,2051,15973,16665,692,1915
2024-01-3,1,0,1212,815,1115,1164,15987,16930,943,363
2024-01-3,1,0,413,2006,1311,2084,15999,15999,0,902
2024-01-3,1,0,1897,2269,2241,1231,16015,21146,5131,1094
2024-01-3,1,0,4,478,1604,1657,16639,21424,4785,1988
2024-01-3,1,0,1084,75,1478,1562,16790,18595,1805,1539
2024-01-3,1,0,956,103,737,1036,17143,17143,0,959
2024-01-3,1,0,1021,695,1922,1525,17179,21272,4093,1226
2024-01-3,1,0,1231,163,1670,409,17238,21835,4597,504
2024-01-3,1,0,1702,1896,87,1409,17467,23656,6189,1687
2024-01-3,1,0,329,2268,1389,1676,17906,22948,5042,1215
2024-01-3,1,0,1873,951,2072,1619,17987,20340,2353,698
2024-01-3,1,0,1326,2001,2166,2471,18000,21727,3727,963
2024-01-3,1,0,1708,428,2007,942,18000,24790,6790,595
2024-01-3,1,0,325,45,1197,2281,18607,24965,6358,2401
2024-01-3,1,0,56,225,906,1628,18825,19469,644,1641
2024-01-3,1,0,45,2167,2085,104,18944,21907,2963,2902
2024-01-3,1,0,825,812,1304,494,19005,26205,7200,575
2024-01-3,1,0,796,1640,681,709,19330,19330,0,939
2024-01-3,1,0,1217,595,2203,2250,19702,26313,6611,1927
2024-01-3,1,0,1149,1311,1956,1441,19719,25060,5341,818
2024-01-3,1,0,891,1212,214,185,19763,21265,1502,1231
2024-01-3,1,0,348,986,387,1661,20086,25737,5651,677
2024-01-3,1,0,1946,1969,782,2492,20427,25845,5418,1277
2024-01-3,1,0,1429,1627,1484,2370,20496,21786,1290,746
2024-01-3,1,0,2348,1607,2383,1626,20555,27023,6468,40
2024-01-3,1,0,2099,1719,2234,1801,20657,24556,3899,158
2024-01-3,1,0,1038,2247,315,47,20797,24135,3338,2316
2024-01-3,1,0,1438,655,1230,98,20815,28015,7200,595
2024-01-3,1,0,2205,2007,147,817,21144,26866,5722,2378
2024-01-3,1,0,693,1475,1415,492,21282,25427,4145,1220
2024-01-3,1,0,312,1199,229,588,21552,25747,4195,617
2024-01-3,1,0,450,2284,2346,957,21600,25366,3766,2315
2024-01-3,1,0,162,230,207,522,21600,28222,6622,296
2024-01-3,1,0,223,2067,222,1958,21631,24583,2952,110
2024-01-3,1,0,2485,1477,2467,2027,21935,22575,640,551
2024-01-3,1,0,239,950,1408,1958,21966,25763,3797,1544
2024-01-3,1,0,992,1131,2116,1240,22046,24717,2671,1130
2024-01-3,1,0,511,1377,1733,2149,22272,29472,7200,1446
2024-01-3,1,0,513,661,423,949,22543,24264,1721,302
2024-01-3,1,0,2003,838,2083,2453,22887,27175,4288,1617
2024-01-3,1,0,598,378,57,602,23268,25361,2093,586
2024-01-3,1,0,966,398,565,2135,23452,26217,2765,1783
2024-01-3,1,0,706,1652,1542,909,23831,29581,5750,1119
2024-01-3,1,0,2091,1408,313,1832,23898,29881,5983,1828
2024-01-3,1,0,2013,883,2198,2327,24025,31225,7200,1456
2024-01-3,1,0,736,1834,948,1985,24656,29193,4537,261
2024-01-3,1,0,1746,29,1087,1097,24721,29511,4790,1255
2024-01-3,1,0,339,3,953,1993,24821,32021,7200,2083
2024-01-3,1,0,1003,488,566,1942,24930,26760,1830,1519
2024-01-3,1,0,1235,921,1786,1021,25187,25187,0,561
2024-01-3,1,0,1783,1340,879,339,25187,29207,4020,1349
2024-01-3,1,0,277,2292,2380,572,25200,28219,3019,2717
2024-01-3,1,0,345,34,1373,2207,25200,30506,5306,2404
2024-01-3,1,0,2009,601,151,1120,25362,28684,3322,1930
2024-01-3,1,0,835,2159,1820,2176,25369,32301,6932,986
2024-01-3,1,0,2335,1182,1536,843,25461,29618,4157,868
2024-01-3,1,0,1722,2449,1312,2426,25462,26234,772,411
2024-01-3,1,0,998,573,1459,1405,25511,31634,6123,952
2024-01-3,1,0,1318,2167,637,1620,25721,28502,2781,874
2024-01-3,1,0,2062,1350,1688,648,25731,32912,7181,796
2024-01-3,1,0,2500,2387,1322,854,25791,26416,625,1934
2024-01-3,1,0,2096,1014,409,1077,26551,32835,6284,1689
2024-01-3,1,0,253,577,883,2238,27159,31367,4208,1777
2024-01-3,1,0,1798,2368,357,996,27272,34252,6980,1990
2024-01-3,1,0,295,364,2064,291,27500,32939,5439,1771
2024-01-3,1,0,1361,360,1638,300,27671,29914,2243,284
2024-01-3,1,0,1073,1095,783,887,27779,30107,2328,357
2024-01-3,1,0,1622,575,268,297,28112,29616,1504,1383
2024-01-3,1,0,1509,1971,393,759,28144,32466,4322,1648
2024-01-3,1,0,979,131,2368,1462,28446,28446,0,1924
2024-01-3,1,0,2218,707,2415,2200,28454,33873,5419,1506
2024-01-3,1,0,2155,1094,2036,1217,28800,31527,2727,172
2024-01-3,1,0,1617,1593,1794,267,28800,36000,7200,1338
2024-01-3,1,0,1236,838,234,323,29203,30654,1451,1127
2024-01-3,1,0,826,2325,1439,2356,29396,32677,3281,614
2024-01-3,1,0,1917,1209,661,2287,29668,36523,6855,1656
2024-01-3,1,0,1901,2480,1949,1859,30063,36760,6697,623
2024-01-3,1,0,1623,1233,698,578,30114,30114,0,1134
2024-01-3,1,0,1796,1515,1935,1082,30555,33427,2872,455
2024-01-3,1,0,1355,854,2376,1371,30902,30954,52,1145
2024-01-3,1,0,781,1682,750,113,31025,32458,1433,1570
2024-01-3,1,0,1490,2047,1274,2011,31172,37832,6660,219
2024-01-3,1,0,2067,2012,1196,1549,31193,31319,126,987
2024-01-3,1,0,1700,759,0,167,31444,34245,2801,1801
2024-01-3,1,0,656,1829,60,1103,31477,31717,240,940
2024-01-3,1,0,2344,1995,903,2446,31611,35477,3866,1510
2024-01-3,1,0,1043,1710,1534,1837,31634,38834,7200,508
2024-01-3,1,0,240,1226,882,719,31647,34377,2730,819
2024-01-3,1,0,1265,1626,1811,796,31812,36793,4981,994
2024-01-3,1,0,1047,2450,2143,1448,31930,36672,4742,1485
2024-01-3,1,0,131,1907,19,2232,32126,37463,5337,344
2024-01-3,1,0,1442,2107,660,802,32400,34106,1706,1522
2024-01-3,1,0,106,1042,1175,368,32400,37931,5531,1264
2024-01-3,1,0,960,1832,2183,414,32505,32996,491,1873
2024-01-3,1,0,1951,1191,2310,1894,32855,33830,975,790
2024-01-3,1,0,915,886,1647,1692,32934,37525,4591,1089
2024-01-3,1,0,212,1495,1684,1631,33149,33996,847,1479
2024-01-3,1,0,669,1755,1366,821,33276,34776,1500,1166
2024-01-3,1,0,2047,363,1763,1789,33430,39569,6139,1455
2024-01-3,1,0,696,425,622,1604,33480,40680,7200,1182
2024-01-3,1,0,502,1678,747,359,33917,35606,1689,1342
2024-01-3,1,0,2475,2474,618,2016,34149,35985,1836,1913
2024-01-3,1,0,160,2253,1185,549,34173,36527,2354,1989
2024-01-3,1,0,2263,796,1958,2239,34295,39437,5142,1475
2024-01-3,1,0,235,1944,1194,1470,35157,35523,366,1070
2024-01-3,1,0,2331,610,2354,914,35165,38934,3769,305
2024-01-3,1,0,2259,1193,1665,1131,35222,41170,5948,598
2024-01-3,1,0,2446,2358,2090,1272,35435,40374,4939,1143
2024-01-3,1,0,2394,2115,2007,511,35441,40175,4734,1651
2024-01-3,1,0,1637,1474,2384,654,35658,37436,1778,1110
2024-01-3,1,0,1603,2203,836,1468,35792,39722,3930,1063
2024-01-3,1,0,1242,1662,1034,244,36000,40692,4692,1434
2024-01-3,1,0,1130,792,2063,1385,36000,36000,0,1106
2024-01-3,1,0,1815,1721,1490,225,36224,38352,2128,1531
2024-01-3,1,0,2010,1552,2006,542,36282,42023,5741,1011
2024-01-3,1,0,456,529,1952,201,36950,40254,3304,1532
2024-01-3,1,0,170,936,1485,1540,37096,37096,0,1448
2024-01-3,1,0,87,1801,762,2126,37351,39302,1951,750
2024-01-3,1,0,2130,1854,2449,1565,37411,41342,3931,431
2024-01-3,1,0,64,883,432,1034,37516,38670,1154,398
2024-01-3,1,0,762,1339,1665,324,37627,44480,6853,1359
2024-01-3,1,0,151,2126,1556,1114,37760,43780,6020,1732
2024-01-3,1,0,2486,530,177,282,37766,40214,2448,2323
2024-01-3,1,0,14,1062,2183,1789,38051,43613,5562,2288
2024-01-3,1,0,4,576,1599,66,38100,39128,1028,1675
2024-01-3,1,0,2311,1990,90,795,38344,39233,889,2523
2024-01-3,1,0,1096,1918,903,1734,38600,38686,86,267
2024-01-3,1,0,707,470,851,1446,38916,43552,4636,987
2024-01-3,1,0,1896,1117,593,50,39007,40566,1559,1685
2024-01-3,1,0,1304,1707,930,2481,39098,46243,7145,860
2024-01-3,1,0,1678,1881,364,2274,39470,44449,4979,1372
2024-01-3,1,0,581,898,631,462,39600,40426,826,439
2024-01-3,1,0,2327,1500,1022,982,39600,46444,6844,1405
2024-01-3,1,0,848,23,969,119,39782,44882,5100,155
2024-01-3,1,0,1277,705,1874,2256,40006,44350,4344,1662
2024-01-3,1,0,1874,632,831,232,40220,47163,6943,1118
2024-01-3,1,0,486,324,2337,336,40310,41918,1608,1852
2024-01-3,1,0,616,1015,741,1425,40410,45673,5263,429
2024-01-3,1,0,1931,2138,1953,661,40748,45914,5166,1478
2024-01-3,1,0,2235,2219,1671,1449,40822,47256,6434,955
2024-01-3,1,0,2230,2226,690,490,41041,42937,1896,2321
2024-01-3,1,0,823,789,653,365,41879,48577,6698,457
2024-01-3,1,0,1772,2113,2022,1331,42302,43428,1126,821
2024-01-3,1,0,2057,2051,2327,282,42432,48414,5982,1790
2024-01-3,1,0,402,846,1237,2229,42492,45617,3125,1616
2024-01-3,1,0,2025,1659,2058,1146,42651,46465,3814,515
2024-01-3,1,0,44,1159,282,2300,42839,48732,5893,1166
2024-01-3,1,0,249,1217,600,864,42962,49497,6535,498
2024-01-3,1,0,1547,441,2269,2157,43030,44278,1248,1862
2024-01-3,1,0,520,1209,1899,1688,43129,44785,1656,1460
2024-01-3,1,0,577,175,797,453,43143,49393,6250,355
2024-01-3,1,0,1719,682,1692,1147,43200,47016,3816,466
2024-01-3,1,0,1253,1741,569,512,43200,48523,5323,1407
2024-01-3,1,0,1667,1567,1692,1142,43226,46898,3672,426
2024-01-3,1,0,930,1764,1092,1793,43435,49329,5894,165
2024-01-3,1,0,2327,923,637,1431,44024,44443,419,1765
2024-01-3,1,0,863,1956,513,1244,44418,47828,3410,794
2024-01-3,1,0,50,655,2480,457,44560,44560,0,2439
2024-01-3,1,0,1347,648,833,2388,44563,46388,1825,1815
2024-01-3,1,0,1291,2155,1594,1251,44849,51409,6560,954
2024-01-3,1,0,348,2231,2033,943,45318,48133,2815,2121
2024-01-3,1,0,2219,1999,1115,2231,45549,49169,3620,1129
2024-01-3,1,0,2346,1271,1401,1631,45647,49664,4017,1012
2024-01-3,1,0,1088,355,533,1410,45731,47141,1410,1193
2024-01-3,1,0,2357,453,1280,776,45969,52347,6378,1125
2024-01-3,1,0,218,1963,1267,2139,45989,51819,5830,1064
2024-01-3,1,0,223,175,213,1420,46257,53270,7013,1246
2024-01-3,1,0,1308,101,1327,1045,46378,49835,3457,945
2024-01-3,1,0,668,1872,1279,1098,46391,53382,6991,987
2024-01-3,1,0,444,1512,2161,2216,46693,50275,3582,1856
2024-01-3,1,0,620,1409,337,2147,46780,53889,7109,791
2024-01-3,1,0,1744,1847,1956,606,46800,52775,5975,1259
2024-01-4,1,0,621,811,1567,136,3600,10800,7200,1163
2024-01-4,1,0,822,1370,1065,1816,3717,7041,3324,508
2024-01-4,1,0,217,1689,533,1646,4251,4251,0,319
2024-01-4,1,0,634,2012,1240,2044,4437,8631,4194,607
2024-01-4,1,0,364,969,1432,1264,4614,9064,4450,1108
2024-01-4,1,0,2422,2291,847,2476,4650,10242,5592,1586
2024-01-4,1,0,2132,1580,624,1338,5205,9559,4354,1528
2024-01-4,1,0,94,1824,1952,400,5206,8296,3090,2341
2024-01-4,1,0,845,903,1626,2142,5249,8031,2782,1465
2024-01-4,1,0,2393,662,126,568,5333,12246,6913,2269
2024-01-4,1,0,250,1613,2190,87,5558,11733,6175,2469
2024-01-4,1,0,1419,1919,661,1908,5590,10810,5220,759
2024-01-4,1,0,840,600,909,1529,5885,12154,6269,932
2024-01-4,1,0,2031,678,744,931,6492,10598,4106,1312
2024-01-4,1,0,747,1844,899,868,6519,13095,6576,988
2024-01-4,1,0,232,127,345,1242,6654,8791,2137,1121
2024-01-4,1,0,1118,2443,658,250,6655,7283,628,2241
2024-01-4,1,0,2088,978,495,2090,6728,11234,4506,1943
2024-01-4,1,0,1325,862,1759,1691,6734,7501,767,936
2024-01-4,1,0,1634,75,1768,1076,7200,11864,4664,1010
2024-01-4,1,0,474,1785,665,644,7200,8345,1145,1157
2024-01-4,1,0,1166,1332,2043,880,7404,11540,4136,987
2024-01-4,1,0,1172,689,2215,2110,7708,12933,5225,1763
2024-01-4,1,0,549,2053,1402,1641,7749,8077,328,948
2024-01-4,1,0,808,551,342,2415,7847,9213,1366,1922
2024-01-4,1,0,2076,1697,432,26,7993,14593,6600,2345
2024-01-4,1,0,1487,2030,1127,413,8235,13645,5410,1657
2024-01-4,1,0,1245,2401,2328,1304,8296,12568,4272,1542
2024-01-4,1,0,70,1001,2495,84,8465,15139,6674,2593
2024-01-4,1,0,1413,608,1403,1112,8669,15869,7200,505
2024-01-4,1,0,2030,637,1728,2069,9141,14302,5161,1464
2024-01-4,1,0,158,749,2101,1387,9235,12895,3660,2046
2024-01-4,1,0,619,2115,1143,761,9446,9934,488,1452
2024-01-4,1,0,361,668,1943,2359,9491,9781,290,2316
2024-01-4,1,0,345,638,1116,996,9634,11192,1558,851
2024-01-4,1,0,2327,1066,842,1980,9676,16173,6497,1744
2024-01-4,1,0,369,108,2364,2413,10199,13483,3284,3049
2024-01-4,1,0,2287,2155,1538,2472,10317,10433,116,814
2024-01-4,1,0,1946,887,1240,363,10687,12944,2257,880
2024-01-4,1,0,2011,1179,1441,824,10800,18000,7200,672
2024-01-4,1,0,675,1919,615,1236,10800,11528,728,686
2024-01-4,1,0,1073,735,324,1196,10824,11217,393,880
2024-01-4,1,0,2425,239,981,620,11062,12433,1371,1494
2024-01-4,1,0,2476,1003,634,1721,11212,16940,5728,1977
2024-01-4,1,0,2350,2069,1891,2147,11387,17363,5976,466
2024-01-4,1,0,2454,514,1106,2399,11771,16320,4549,2318
2024-01-4,1,0,2077,1307,1047,938,11910,13073,1163,1095
2024-01-4,1,0,2486,1437,2240,976,12254,18637,6383,523
2024-01-4,1,0,304,141,1521,334,12401,12755,354,1233
2024-01-4,1,0,2441,1287,322,420,12942,20142,7200,2290
2024-01-4,1,0,648,249,1375,2498,13170,18531,5361,2364
2024-01-4,1,0,305,1516,1146,1255,13203,14038,835,881
2024-01-4,1,0,1029,1565,610,2289,13297,15848,2551,837
2024-01-4,1,0,769,334,2304,2350,13713,20216,6503,2534
2024-01-4,1,0,2070,1598,1376,1307,13802,18801,4999,753
2024-01-4,1,0,1288,1562,320,1247,13845,18380,4535,1018
2024-01-4,1,0,475,1133,976,926,13978,16204,2226,543
2024-01-4,1,0,1938,1086,219,1980,14081,14884,803,1938
2024-01-4,1,0,2096,434,2435,2227,14281,20682,6401,1825
2024-01-4,1,0,1420,647,78,2329,14400,21466,7066,2152
2024-01-4,1,0,1973,362,1020,79,14400,16167,1767,995
2024-01-4,1,0,146,2482,631,1039,14648,16849,2201,1523
2024-01-4,1,0,146,561,70,979,14889,19934,5045,425
2024-01-4,1,0,436,1760,1860,2488,15574,22774,7200,1600
2024-01-4,1,0,1319,844,1380,2396,16198,16792,594,1554
2024-01-4,1,0,1675,1909,439,980,16205,22776,6571,1547
2024-01-4,1,0,1815,2083,1907,524,16208,18571,2363,1562
2024-01-4,1,0,2296,61,1789,1521,16343,20655,4312,1546
2024-01-4,1,0,1427,188,519,1022,16349,16531,182,1233
2024-01-4,1,0,697,933,340,500,16533,16754,221,562
2024-01-4,1,0,233,1857,155,55,16665,19683,3018,1804
2024-01-4,1,0,422,1321,1922,1582,16855,18727,1872,1523
2024-01-4,1,0,440,109,117,2261,16955,17117,162,2177
2024-01-4,1,0,408,803,2481,2357,17010,19968,2958,2591
2024-01-4,1,0,1991,2081,77,313,17525,24725,7200,2606
2024-01-4,1,0,1699,1737,2425,704,17750,23839,6089,1263
2024-01-4,1,0,1994,459,713,1094,17751,22601,4850,1430
2024-01-4,1,0,43,241,607,2358,17769,24398,6629,2191
2024-01-4,1,0,1334,2054,285,2199,17941,20737,2796,1059
2024-01-4,1,0,1978,914,916,856,18000,18000,0,1064
2024-01-4,1,0,235,1855,160,1580,18000,21813,3813,286
2024-01-4,1,0,370,1228,2477,46,18278,19711,1433,2416
2024-01-4,1,0,2144,1198,87,374,18339,21586,3247,2216
2024-01-4,1,0,1728,1893,1598,2364,18398,22232,3834,489
2024-01-4,1,0,1778,2351,1114,749,18813,24944,6131,1735
2024-01-4,1,0,1012,1494,1219,325,19197,19438,241,1188
2024-01-4,1,0,1128,1222,1103,1414,19722,22891,3169,194
2024-01-4,1,0,1238,1113,538,604,19972,19972,0,866
2024-01-4,1,0,1825,967,2334,287,19986,26542,6556,850
2024-01-4,1,0,2103,5,2334,1397,20001,22933,2932,1412
2024-01-4,1,0,887,869,580,401,20124,20124,0,560
2024-01-4,1,0,413,190,7,2314,20419,24026,3607,2163
2024-01-4,1,0,1382,1071,1595,1045,20746,25338,4592,215
2024-01-4,1,0,127,285,1527,1059,20900,26485,5585,1600
2024-01-4,1,0,2301,1817,1202,1187,21373,28169,6796,1267
2024-01-4,1,0,1232,321,557,1873,21398,26954,5556,1693
2024-01-4,1,0,1562,2348,1757,1599,21436,24390,2954,774
2024-01-4,1,0,2438,1189,535,1931,21498,28086,6588,2043
2024-01-4,1,0,622,647,1897,1092,21543,23532,1989,1351
2024-01-4,1,0,1848,2004,645,477,21600,24081,2481,1944
2024-01-4,1,0,1647,903,635,1067,21600,24597,2997,1026
2024-01-4,1,0,95,1138,456,763,21609,23072,1463,521
2024-01-4,1,0,2041,904,1845,703,21959,24618,2659,281
2024-01-4,1,0,196,113,1259,1585,22033,23245,1212,1816
2024-01-4,1,0,1340,765,2291,1521,22122,22877,755,1215
2024-01-4,1,0,709,1447,2423,1003,22178,26070,3892,1771
2024-01-4,1,0,2424,2382,803,177,22202,28091,5889,2737
2024-01-4,1,0,2043,55,585,258,22311,24511,2200,1473
2024-01-4,1,0,935,1965,1900,1882,22358,25757,3399,969
2024-01-4,1,0,1460,2019,998,2003,22506,24059,1553,463
2024-01-4,1,0,1179,876,1503,2344,22547,29688,7141,1504
2024-01-4,1,0,1065,377,1723,2114,22675,28115,5440,1858
2024-01-4,1,0,2105,1012,882,2211,23204,28253,5049,1713
2024-01-4,1,0,1653,682,1562,2358,23287,28781,5494,1679
2024-01-4,1,0,2478,1003,2227,2291,23837,27045,3208,1313
2024-01-4,1,0,890,2462,1097,36,23848,26969,3121,2435
2024-01-4,1,0,2421,1521,4,696,23990,29646,5656,2554
2024-01-4,1,0,645,2170,560,129,24154,24637,483,2043
2024-01-4,1,0,903,497,968,1114,24736,28239,3503,621
2024-01-4,1,0,356,11,1051,450,25200,25200,0,823
2024-01-4,1,0,1026,1919,1793,2432,25200,29983,4783,923
2024-01-4,1,0,692,514,1446,691,25384,31636,6252,775
