sample_date,am_count,wc_count,origin_lat,origin_lon,destination_lat,destination_lon,arrival_time,scheduled_pickup,time_diff
2024-12-11,1,0,2344,860,1520,2460,86400,89504,3104
2024-12-11,1,0,168,496,414,1642,86400,90555,4155
2024-12-11,1,0,770,1791,2458,2157,86552,91351,4799
2024-12-11,1,0,638,2137,970,1068,86691,90673,3982
2024-12-11,1,0,1940,1152,1851,362,87176,89004,1828
2024-12-11,1,0,1658,721,1566,1773,87346,87753,407
2024-12-11,1,0,830,159,799,1410,87713,93473,5760
2024-12-11,1,0,1166,1097,442,2177,87984,88316,332
2024-12-11,1,0,347,1240,896,1687,87992,91422,3430
2024-12-11,1,0,1010,34,1216,350,88303,94270,5967
2024-12-11,1,0,1658,2427,307,2366,88355,88946,591
2024-12-11,1,0,684,2369,1189,1274,88844,91290,2446
2024-12-11,1,0,1975,673,1958,615,88853,91553,2700
2024-12-11,1,0,721,29,1267,1728,88938,91301,2363
2024-12-11,1,0,2417,1851,359,2351,88960,90640,1680
2024-12-11,1,0,28,186,805,2474,89095,95728,6633
2024-12-11,1,0,450,61,807,1829,89455,93557,4102
2024-12-11,1,0,778,652,2312,1052,89529,92004,2475
2024-12-11,1,0,2470,66,2258,409,89563,89563,0
2024-12-11,1,0,2187,1163,434,409,89647,92771,3124
2024-12-11,1,0,601,1925,1544,1180,90000,92910,2910
2024-12-11,1,0,1814,783,1165,1582,90000,93759,3759
2024-12-11,1,0,1704,2042,1147,1992,90153,96446,6293
2024-12-11,1,0,1074,442,2245,1170,90172,97069,6897
2024-12-11,1,0,1106,313,621,653,90269,91732,1463
2024-12-11,1,0,268,1119,1775,750,90331,92732,2401
2024-12-11,1,0,91,910,2103,510,90391,90391,0
2024-12-11,1,0,1645,1465,2257,1851,90495,94173,3678
2024-12-11,1,0,542,735,1648,1726,90701,93262,2561
2024-12-11,1,0,408,775,1095,1595,90713,94814,4101
2024-12-11,1,0,2050,1092,1094,1474,91046,95735,4689
2024-12-11,1,0,1661,1425,1024,2382,91256,92153,897
2024-12-11,1,0,1617,249,1853,995,91286,95798,4512
2024-12-11,1,0,1756,159,1644,2123,91728,98003,6275
2024-12-11,1,0,1921,287,1969,128,91840,93566,1726
2024-12-11,1,0,2071,1903,2241,580,93191,98729,5538
2024-12-11,1,0,841,949,139,806,93226,98276,5050
2024-12-11,1,0,597,871,2358,1159,93347,98760,5413
2024-12-11,1,0,827,2322,1715,333,93401,93425,24
2024-12-11,1,0,238,606,2244,884,93458,96965,3507
2024-12-11,1,0,1225,699,44,1556,93600,95567,1967
2024-12-11,1,0,1051,2491,209,977,93600,95652,2052
2024-12-11,1,0,1836,1435,84,1780,93602,98256,4654
2024-12-11,1,0,1700,1783,921,78,93770,98215,4445
2024-12-11,1,0,899,1935,2158,703,94090,97579,3489
2024-12-11,1,0,1746,1991,2018,35,94102,101302,7200
2024-12-11,1,0,2439,2070,1116,643,94651,95151,500
2024-12-11,1,0,888,189,103,1653,94842,100935,6093
2024-12-11,1,0,1746,456,1900,1292,94850,102050,7200
2024-12-11,1,0,943,2031,328,1272,94916,97140,2224
2024-12-11,1,0,5,1171,188,1361,95713,97109,1396
2024-12-11,1,0,463,1772,2408,2348,95940,101932,5992
2024-12-11,1,0,2268,499,436,201,95969,96359,390
2024-12-11,1,0,216,1229,1208,2178,96057,102400,6343
2024-12-11,1,0,2059,1073,2319,259,96216,102932,6716
2024-12-11,1,0,2384,2073,938,804,96221,103421,7200
2024-12-11,1,0,2390,1497,2424,2302,96359,96399,40
2024-12-11,1,0,2176,1461,1910,892,96533,101601,5068
2024-12-11,1,0,1263,673,1141,1169,96606,103388,6782
2024-12-11,1,0,37,635,1475,1023,96836,100021,3185
2024-12-11,1,0,561,1790,822,2226,97200,101718,4518
2024-12-11,1,0,1927,1180,1468,1436,97200,98701,1501
2024-12-11,1,0,788,1787,1820,374,97277,102799,5522
2024-12-11,1,0,2205,2224,170,1132,97478,104025,6547
2024-12-11,1,0,514,1930,1366,1948,97744,97744,0
2024-12-11,1,0,583,1340,1903,1905,97749,102493,4744
2024-12-11,1,0,714,919,735,1791,97863,99345,1482
2024-12-11,1,0,1253,1573,711,232,98079,104427,6348
2024-12-11,1,0,778,2025,664,25,98470,99228,758
2024-12-11,1,0,1762,360,1460,2400,98602,100151,1549
2024-12-11,1,0,541,280,21,2116,99312,101002,1690
2024-12-11,1,0,1389,2236,1793,1723,99375,104136,4761
2024-12-11,1,0,1064,905,783,1337,99378,99723,345
2024-12-11,1,0,233,61,1556,1171,99513,103803,4290
2024-12-11,1,0,2357,2137,914,1602,99573,101462,1889
2024-12-11,1,0,738,1949,1719,1261,99927,103930,4003
2024-12-11,1,0,205,1225,2404,39,99981,103652,3671
2024-12-11,1,0,1093,1186,160,309,100057,101746,1689
2024-12-11,1,0,834,1288,1840,2404,100377,100420,43
2024-12-11,1,0,485,752,1951,1176,100633,106459,5826
2024-12-11,1,0,1998,838,739,1557,100800,104832,4032
2024-12-11,1,0,1073,1229,1035,652,100800,106281,5481
2024-12-11,1,0,338,1773,1787,1628,101030,102434,1404
2024-12-11,1,0,2107,1449,1556,1617,101053,104631,3578
2024-12-11,1,0,2166,766,1799,1554,101582,105437,3855
2024-12-11,1,0,1673,322,2467,2451,101887,108890,7003
2024-12-11,1,0,3,1529,903,2412,102036,102267,231
2024-12-11,1,0,106,1842,882,469,102043,105892,3849
2024-12-11,1,0,2243,2478,2075,1375,102229,107956,5727
2024-12-11,1,0,1610,656,1032,1575,102607,105326,2719
2024-12-11,1,0,1716,523,937,2232,102722,106676,3954
2024-12-11,1,0,2290,639,1005,555,102790,108845,6055
2024-12-11,1,0,765,587,1714,451,102809,108968,6159
2024-12-11,1,0,1522,2432,256,2406,103027,104519,1492
2024-12-11,1,0,1989,1526,1227,2117,103361,104639,1278
2024-12-11,1,0,1884,594,1783,2475,103378,105274,1896
2024-12-11,1,0,946,374,2183,839,103597,110797,7200
2024-12-11,1,0,1078,2121,633,1583,103600,108312,4712
2024-12-11,1,0,428,1517,710,1181,104128,107424,3296
2024-12-11,1,0,122,259,2427,1830,104275,110838,6563
2024-12-11,1,0,125,2423,1470,1783,104400,110167,5767
2024-12-11,1,0,2470,1470,60,2118,104400,110531,6131
2024-12-11,1,0,1900,244,2113,1213,104627,109648,5021
2024-12-11,1,0,2367,1557,18,791,105018,106529,1511
2024-12-11,1,0,1307,1935,2354,215,105032,112188,7156
2024-12-11,1,0,432,2386,1545,170,105151,105151,0
2024-12-11,1,0,725,843,842,693,105892,112973,7081
2024-12-11,1,0,211,559,350,787,106418,108172,1754
2024-12-11,1,0,1657,23,2107,1043,106528,108784,2256
2024-12-11,1,0,743,1764,1021,1159,106545,107838,1293
2024-12-11,1,0,1159,543,1457,204,106649,112874,6225
2024-12-11,1,0,1927,579,492,2418,106649,113616,6967
2024-12-11,1,0,198,2233,664,267,106676,107999,1323
2024-12-11,1,0,282,1167,957,2370,107049,112477,5428
2024-12-11,1,0,868,445,680,604,107096,107940,844
2024-12-11,1,0,919,1663,1786,1640,107218,113105,5887
2024-12-11,1,0,1577,1167,1968,1786,107257,112745,5488
2024-12-11,1,0,1592,1221,1475,1246,107609,111673,4064
2024-12-11,1,0,2408,1265,2163,809,107765,113992,6227
2024-12-11,1,0,592,1300,1321,1301,107812,108357,545
2024-12-11,1,0,98,833,2177,1303,108000,113812,5812
2024-12-11,1,0,1467,1810,694,127,108000,115199,7199
2024-12-11,1,0,1492,1076,1173,434,108030,114189,6159
2024-12-11,1,0,1822,221,249,1135,108128,112417,4289
2024-12-11,1,0,473,2488,2069,104,108524,115107,6583
2024-12-11,1,0,1403,266,2188,504,108544,109299,755
2024-12-11,1,0,242,888,2110,2496,108547,112720,4173
2024-12-11,1,0,1125,1131,1567,2423,108705,109599,894
2024-12-11,1,0,98,2041,2184,1930,108807,110633,1826
2024-12-11,1,0,131,2345,696,1741,109091,114726,5635
2024-12-11,1,0,1807,2029,1905,195,109548,115817,6269
2024-12-11,1,0,1862,208,836,646,109611,116732,7121
2024-12-11,1,0,856,1751,2320,2053,109698,116864,7166
2024-12-11,1,0,1198,2151,341,1073,109816,110010,194
2024-12-11,1,0,1792,799,1657,1236,109974,114832,4858
2024-12-11,1,0,123,2121,2124,1333,110706,117773,7067
2024-12-11,1,0,2219,176,309,336,110918,112608,1690
2024-12-11,1,0,2120,1035,2246,152,111006,112340,1334
2024-12-11,1,0,1551,504,27,904,111060,115924,4864
2024-12-11,1,0,1867,780,1593,342,111574,111574,0
2024-12-11,1,0,1068,1975,641,946,111600,115210,3610
2024-12-11,1,0,530,1371,2172,1589,111600,118593,6993
2024-12-11,1,0,225,1072,1145,1908,112100,112100,0
2024-12-11,1,0,1722,652,1427,220,112486,114052,1566
2024-12-11,1,0,1296,1975,2140,76,112831,113939,1108
2024-12-11,1,0,328,1657,2489,111,113017,119594,6577
2024-12-11,1,0,48,1777,1827,2324,113092,114710,1618
2024-12-11,1,0,2016,136,2349,199,113232,117401,4169
2024-12-11,1,0,336,2099,1103,1970,113528,115954,2426
2024-12-11,1,0,1770,1064,861,1179,113547,120212,6665
2024-12-11,1,0,2190,204,1550,1628,113830,117297,3467
2024-12-11,1,0,2399,704,1820,1538,113838,119663,5825
2024-12-11,1,0,1160,2368,2469,1147,114136,116462,2326
2024-12-11,1,0,450,2288,1529,403,114425,116751,2326
2024-12-11,1,0,2388,543,1051,1832,114434,114825,391
2024-12-11,1,0,1519,395,1673,1852,114608,115227,619
2024-12-11,1,0,86,2143,341,751,114730,119212,4482
2024-12-11,1,0,1722,2072,2407,186,114763,114973,210
2024-12-11,1,0,1690,805,1820,1649,114791,115726,935
2024-12-11,1,0,1163,1006,420,1579,115052,115052,0
2024-12-11,1,0,924,89,474,2063,115200,117951,2751
2024-12-11,1,0,1306,590,1341,610,115200,116308,1108
2024-12-11,1,0,2032,714,937,1708,115227,117005,1778
2024-12-11,1,0,207,2194,635,1452,115719,122919,7200
2024-12-11,1,0,139,1660,1668,2392,115743,118895,3152
2024-12-11,1,0,2313,1579,8,1401,115983,122352,6369
2024-12-11,1,0,1905,164,2182,1002,116112,120641,4529
2024-12-11,1,0,1354,512,2352,2142,116236,118643,2407
2024-12-11,1,0,1009,966,2206,2232,116341,120969,4628
2024-12-11,1,0,631,857,1970,1546,116864,119025,2161
2024-12-11,1,0,1989,526,1202,1076,116931,118355,1424
2024-12-11,1,0,1416,8,2387,1819,117158,122616,5458
2024-12-11,1,0,10,1970,2145,67,117277,122899,5622
2024-12-11,1,0,509,1437,768,2472,117351,117828,477
2024-12-11,1,0,239,1287,971,137,117807,122231,4424
2024-12-11,1,0,515,896,444,448,117941,123471,5530
2024-12-11,1,0,125,2250,1560,126,117960,121259,3299
2024-12-11,1,0,115,822,1269,1785,118039,119146,1107
2024-12-11,1,0,1137,163,1902,1093,118262,122273,4011
2024-12-11,1,0,1149,2322,323,724,118436,124033,5597
2024-12-11,1,0,207,2098,2291,2335,118800,124631,5831
2024-12-11,1,0,227,2065,381,836,118800,119329,529
2024-12-11,1,0,1158,2422,1733,113,118992,120414,1422
2024-12-11,1,0,44,670,187,1774,118996,120808,1812
2024-12-11,1,0,1368,866,542,2460,119014,125157,6143
2024-12-11,1,0,276,758,1797,1360,119073,123007,3934
2024-12-11,1,0,836,1992,1264,1002,119770,119770,0
2024-12-11,1,0,1701,155,1961,331,119796,124655,4859
2024-12-11,1,0,477,586,1369,1690,119865,121507,1642
2024-12-11,1,0,2463,956,906,719,119874,125372,5498
2024-12-11,1,0,1949,868,646,2114,119942,120702,760
2024-12-11,1,0,1739,764,2044,1637,120008,124564,4556
2024-12-11,1,0,140,1674,395,690,120510,122091,1581
2024-12-11,1,0,1379,1239,747,336,120830,126110,5280
2024-12-11,1,0,2195,1945,1842,2125,120912,123255,2343
2024-12-11,1,0,924,950,838,1899,120916,123621,2705
2024-12-11,1,0,61,731,1666,592,121221,127234,6013
2024-12-11,1,0,1349,896,33,2224,121405,124690,3285
2024-12-11,1,0,486,419,1225,729,121434,128102,6668
2024-12-11,1,0,1264,1823,694,705,122381,129033,6652
2024-12-11,1,0,841,887,933,2349,122400,126411,4011
2024-12-11,1,0,1277,1297,953,1264,122400,129147,6747
2024-12-11,1,0,1078,222,1453,1510,122406,128364,5958
2024-12-11,1,0,2427,2422,1261,1173,122409,129101,6692
2024-12-11,1,0,340,946,926,22,122484,127094,4610
2024-12-11,1,0,1042,2242,1798,1942,122793,129543,6750
2024-12-11,1,0,348,916,2232,2119,123153,130352,7199
2024-12-11,1,0,95,670,2245,1241,123731,124287,556
2024-12-11,1,0,1095,1160,1647,602,123743,129487,5744
2024-12-11,1,0,894,524,1694,756,123751,126401,2650
2024-12-11,1,0,1555,2346,1463,2114,124188,131388,7200
2024-12-11,1,0,2001,1978,1784,426,124253,124253,0
2024-12-11,1,0,2001,189,1275,2107,124399,129550,5151
2024-12-11,1,0,1201,1758,1901,34,125121,129624,4503
2024-12-11,1,0,610,438,1425,327,125212,126932,1720
2024-12-11,1,0,1179,1916,1570,1066,125408,128724,3316
2024-12-11,1,0,1264,995,6,2157,125499,131224,5725
2024-12-11,1,0,1654,697,1528,662,125761,130818,5057
2024-12-11,1,0,1855,2173,2099,1217,125895,132380,6485
2024-12-11,1,0,1678,2109,2254,701,125943,130278,4335
2024-12-11,1,0,1952,662,1997,1387,126000,126000,0
2024-12-11,1,0,1095,1855,1949,1478,126000,126113,113
2024-12-11,1,0,2165,2369,815,1263,126275,129289,3014
2024-12-11,1,0,1297,2282,1701,624,126338,131623,5285
2024-12-11,1,0,1239,235,1491,537,126488,133688,7200
2024-12-11,1,0,1945,924,1041,1224,126636,132870,6234
2024-12-11,1,0,1762,1807,601,504,126890,132316,5426
2024-12-11,1,0,1004,499,1957,1170,127483,132997,5514
2024-12-11,1,0,1555,787,420,780,127545,132657,5112
2024-12-11,1,0,995,1412,630,59,127842,133479,5637
2024-12-11,1,0,715,921,1888,2021,128046,134568,6522
2024-12-11,1,0,1705,2337,664,2006,128210,132970,4760
2024-12-11,1,0,1095,972,2328,1796,128491,128491,0
2024-12-11,1,0,279,314,527,450,129035,136160,7125
2024-12-11,1,0,2047,1466,1301,1112,129042,131418,2376
2024-12-11,1,0,1292,2120,215,690,129072,135926,6854
2024-12-11,1,0,2339,1689,2195,1195,129339,133599,4260
2024-12-11,1,0,2316,1995,3,1961,129355,132485,3130
2024-12-11,1,0,1559,1354,924,1011,129492,130044,552
2024-12-11,1,0,2294,327,493,942,129539,132692,3153
2024-12-11,1,0,247,1937,1966,230,129600,131402,1802
2024-12-11,1,0,2244,1173,1871,698,129600,133372,3772
2024-12-11,1,0,1492,1460,1335,636,129700,133388,3688
2024-12-11,1,0,696,1708,1941,763,129750,129750,0
2024-12-11,1,0,2411,1668,2102,2131,129898,132357,2459
2024-12-11,1,0,2228,326,1354,87,130926,133346,2420
2024-12-11,1,0,1252,213,1063,229,131465,135796,4331
2024-12-11,1,0,876,1082,330,1578,131493,133498,2005
2024-12-11,1,0,862,2301,936,227,131499,133164,1665
2024-12-11,1,0,407,213,162,368,132006,134331,2325
2024-12-11,1,0,2187,633,2418,659,132176,132176,0
2024-12-11,1,0,1517,1590,1659,259,132226,135509,3283
2024-12-11,1,0,2221,1373,1247,576,132474,133264,790
2024-12-11,1,0,97,1319,432,1406,132703,136059,3356
2024-12-11,1,0,40,2025,2219,561,132732,136331,3599
2024-12-11,1,0,723,2125,1285,235,132798,133656,858
2024-12-11,1,0,2150,916,516,84,132812,136475,3663
2024-12-11,1,0,647,1317,2001,498,132864,140064,7200
2024-12-11,1,0,646,215,181,725,132896,132896,0
2024-12-11,1,0,1096,1809,382,2174,132943,135729,2786
2024-12-11,1,0,1698,1027,254,2446,133200,136352,3152
2024-12-11,1,0,149,2137,1673,222,133200,139017,5817
2024-12-11,1,0,431,1767,219,1114,133223,138984,5761
2024-12-11,1,0,1788,171,411,454,133308,133308,0
2024-12-11,1,0,927,1017,1460,2118,133513,136199,2686
2024-12-11,1,0,2,2419,1213,799,133569,138344,4775
2024-12-11,1,0,2336,418,1713,1352,133587,138456,4869
2024-12-11,1,0,2488,1336,1662,1584,133988,139459,5471
2024-12-11,1,0,666,1399,1879,461,134195,134323,128
2024-12-11,1,0,973,421,1844,1844,134355,138403,4048
2024-12-11,1,0,718,1436,1216,959,134619,138703,4084
2024-12-11,1,0,305,112,1886,128,134922,135289,367
2024-12-11,1,0,458,640,2487,1298,135033,141177,6144
2024-12-11,1,0,2077,1303,728,1908,135391,138701,3310
2024-12-11,1,0,859,809,59,2489,135807,138510,2703
2024-12-11,1,0,612,1220,823,1757,135860,142617,6757
2024-12-11,1,0,81,926,459,1858,136017,137099,1082
2024-12-11,1,0,2277,1050,1700,1790,136143,141149,5006
2024-12-11,1,0,749,2407,1727,1930,136273,142190,5917
2024-12-11,1,0,1811,2243,157,1653,136738,142822,6084
2024-12-11,1,0,427,2010,2153,1680,136800,140500,3700
2024-12-11,1,0,1950,444,1884,45,136800,140166,3366
2024-12-11,1,0,146,1134,1906,186,136861,136861,0
2024-12-11,1,0,1855,2206,633,2009,136867,138759,1892
2024-12-11,1,0,1510,101,2410,511,137424,141275,3851
2024-12-11,1,0,70,1474,1939,1957,137619,140647,3028
2024-12-11,1,0,1211,2185,849,473,138210,144012,5802
2024-12-11,1,0,765,2179,674,2473,138344,142393,4049
2024-12-11,1,0,609,400,1785,166,138632,139981,1349
2024-12-11,1,0,1482,1907,626,6,138715,142046,3331
2024-12-11,1,0,452,2352,763,1723,138793,140767,1974
2024-12-11,1,0,1647,775,1842,1801,138877,140697,1820
2024-12-11,1,0,118,1199,466,1104,139067,146267,7200
2024-12-11,1,0,1204,1603,1196,1326,139146,139287,141
2024-12-11,1,0,2470,2385,732,430,139555,146234,6679
2024-12-11,1,0,314,572,1876,1854,140281,144575,4294
2024-12-11,1,0,702,276,2229,1048,140287,146515,6228
2024-12-11,1,0,881,1817,713,2196,140325,144905,4580
2024-12-11,1,0,885,2169,1682,523,140346,140346,0
2024-12-11,1,0,986,844,56,1222,140354,141353,999
2024-12-11,1,0,1610,65,1930,612,140400,143564,3164
2024-12-11,1,0,1460,2083,1671,336,140400,141923,1523
2024-12-11,1,0,2037,2175,1165,578,140692,145401,4709
2024-12-11,1,0,1487,621,1024,2090,140803,147224,6421
2024-12-11,1,0,1388,2259,229,279,140989,148160,7171
2024-12-11,1,0,1816,490,715,2276,141191,147316,6125
2024-12-11,1,0,480,1053,1114,2013,141519,146258,4739
2024-12-11,1,0,808,2264,916,1868,141542,144372,2830
2024-12-11,1,0,247,2099,1897,199,141654,147525,5871
2024-12-11,1,0,463,2342,120,1630,141731,142953,1222
2024-12-11,1,0,1515,487,403,697,142083,142083,0
2024-12-11,1,0,2235,1924,1911,619,142099,148803,6704
2024-12-11,1,0,1401,1901,2133,246,142655,144722,2067
2024-12-11,1,0,314,1745,162,629,142941,142941,0
2024-12-11,1,0,2036,1909,1371,559,142951,147556,4605
2024-12-11,1,0,2097,1365,159,641,143044,145959,2915
2024-12-11,1,0,107,2460,2480,1056,143218,147860,4642
2024-12-11,1,0,2382,423,916,1568,143402,143639,237
2024-12-11,1,0,540,1921,1850,1927,143727,147632,3905
2024-12-11,1,0,35,1546,1400,473,143948,151148,7200
2024-12-11,1,0,990,2448,911,2354,144000,146645,2645
2024-12-11,1,0,1027,1425,936,2370,144000,149018,5018
2024-12-11,1,0,2389,90,563,1545,144361,145474,1113
2024-12-11,1,0,470,2469,298,494,144375,146472,2097
2024-12-11,1,0,1200,488,130,393,144599,151747,7148
2024-12-11,1,0,315,688,2330,1417,144844,150558,5714
2024-12-11,1,0,2456,644,1501,1356,144973,147705,2732
2024-12-11,1,0,99,1859,347,764,144995,151389,6394
2024-12-11,1,0,1832,929,1638,191,145076,149892,4816
2024-12-11,1,0,850,1019,2354,0,145213,146553,1340
2024-12-11,1,0,35,1564,672,175,145391,147165,1774
2024-12-11,1,0,1513,1928,1492,1258,145668,148701,3033
2024-12-11,1,0,2381,2101,2263,1360,146065,148558,2493
2024-12-11,1,0,1010,250,430,1714,146184,149851,3667
2024-12-11,1,0,1062,390,2137,2196,146307,148153,1846
2024-12-11,1,0,2422,1687,9,749,146314,150700,4386
2024-12-11,1,0,629,68,2087,1686,146327,152486,6159
2024-12-11,1,0,600,265,677,265,146419,147778,1359
2024-12-11,1,0,1087,227,243,772,146837,151701,4864
2024-12-11,1,0,1312,1459,1243,477,147144,151582,4438
2024-12-11,1,0,16,1791,2469,1045,147600,150704,3104
2024-12-11,1,0,1895,341,1127,970,147600,154080,6480
2024-12-11,1,0,20,608,243,1778,147689,154737,7048
2024-12-11,1,0,2243,552,2184,2159,147750,150059,2309
2024-12-11,1,0,1218,1466,2052,249,148233,152240,4007
2024-12-11,1,0,2402,40,42,1981,149020,149020,0
2024-12-11,1,0,419,2142,93,2136,149058,152012,2954
2024-12-11,1,0,1809,2495,2034,256,149238,152679,3441
2024-12-11,1,0,140,86,2494,2335,149257,149533,276
2024-12-11,1,0,2142,821,731,2188,149434,150026,592
2024-12-11,1,0,2417,2481,355,1600,149730,150939,1209
2024-12-11,1,0,1777,1177,636,1871,149924,154477,4553
2024-12-11,1,0,1255,1669,1665,1242,150016,157105,7089
2024-12-11,1,0,1449,1991,1999,1680,150097,157297,7200
2024-12-11,1,0,1266,209,1475,1938,150181,155274,5093
2024-12-11,1,0,696,1962,1550,1945,150331,157486,7155
2024-12-11,1,0,521,1811,1561,2447,150691,152043,1352
2024-12-11,1,0,1702,470,2167,582,151136,151870,734
2024-12-11,1,0,565,19,740,1488,151146,155209,4063
2024-12-11,1,0,1371,1564,1693,682,151179,154091,2912
2024-12-11,1,0,217,2254,1874,1994,151200,155857,4657
2024-12-11,1,0,186,257,1807,1112,151200,151262,62
2024-12-11,1,0,2318,968,1753,1810,151295,155179,3884
2024-12-11,1,0,1924,530,201,2041,151426,157098,5672
2024-12-11,1,0,1943,1445,1144,338,151533,155391,3858
2024-12-11,1,0,1637,1794,279,753,151819,156832,5013
2024-12-11,1,0,1835,1923,30,1584,152394,159460,7066
2024-12-11,1,0,901,1496,2218,72,152680,154713,2033
2024-12-11,1,0,2144,564,1211,2164,152694,158679,5985
2024-12-11,1,0,723,2356,2266,2173,152985,158489,5504
2024-12-11,1,0,2412,1420,217,504,152997,157221,4224
2024-12-11,1,0,2153,1209,1296,290,153045,153097,52
2024-12-11,1,0,2399,1591,1572,984,153075,157564,4489
2024-12-11,1,0,1596,748,933,311,153114,158468,5354
2024-12-11,1,0,1326,612,1811,1198,153248,160362,7114
2024-12-11,1,0,804,2390,551,2416,153446,158546,5100
2024-12-11,1,0,608,2355,1841,1413,153559,154336,777
2024-12-11,1,0,1711,2220,488,224,154131,159356,5225
2024-12-11,1,0,686,1542,1330,200,154180,161380,7200
2024-12-11,1,0,2209,1537,1770,1781,154436,157655,3219
2024-12-11,1,0,2113,2432,2144,367,154800,161163,6363
2024-12-11,1,0,1837,199,264,1826,154800,155797,997
2024-12-11,1,0,1467,1478,403,1181,155129,157171,2042
2024-12-11,1,0,2335,545,2125,349,155488,156390,902
2024-12-11,1,0,1649,1224,1618,107,155494,158782,3288
2024-12-11,1,0,400,101,1437,1652,155546,159875,4329
2024-12-11,1,0,2123,492,929,1662,155624,156916,1292
2024-12-11,1,0,1085,2414,1557,2498,155663,156693,1030
2024-12-11,1,0,352,647,842,2115,155967,161480,5513
2024-12-11,1,0,1844,829,2448,2275,156240,157085,845
2024-12-11,1,0,943,21,2328,664,156376,161202,4826
2024-12-11,1,0,1914,2426,2426,125,157137,161020,3883
2024-12-11,1,0,605,559,179,1169,157166,163510,6344
2024-12-11,1,0,69,2144,1422,38,157596,163659,6063
2024-12-11,1,0,478,870,1213,1406,157620,161000,3380
2024-12-11,1,0,468,2410,1070,1041,157653,160175,2522
2024-12-11,1,0,1573,2485,1761,231,157876,159058,1182
2024-12-11,1,0,2245,825,884,2453,157898,162178,4280
2024-12-11,1,0,790,1147,1031,1095,158054,163025,4971
2024-12-11,1,0,1313,182,451,795,158156,158792,636
2024-12-11,1,0,1673,837,294,963,158400,165140,6740
2024-12-11,1,0,1862,1572,1858,2016,158400,165600,7200
2024-12-11,1,0,498,846,829,1672,159197,163089,3892
2024-12-11,1,0,85,1947,594,997,159234,164539,5305
2024-12-11,1,0,92,1150,756,2117,159309,161248,1939
2024-12-11,1,0,1083,370,2324,42,159722,163281,3559
2024-12-11,1,0,824,127,1165,1682,159789,164428,4639
2024-12-11,1,0,1257,2328,533,1353,159891,166942,7051
2024-12-11,1,0,2240,993,278,2184,159947,161077,1130
2024-12-11,1,0,1374,404,169,1806,160005,162624,2619
2024-12-11,1,0,236,1730,2229,2371,160205,160432,227
2024-12-11,1,0,472,1395,2242,897,160240,163412,3172
2024-12-11,1,0,3,464,2497,187,160358,162653,2295
2024-12-11,1,0,2474,2050,58,159,160528,160662,134
2024-12-11,1,0,1013,147,803,1811,160535,162561,2026
2024-12-11,1,0,1243,2320,1450,1781,160685,167583,6898
2024-12-11,1,0,553,68,1964,966,160715,164027,3312
2024-12-11,1,0,1630,379,563,2191,160922,161822,900
2024-12-11,1,0,442,1632,454,170,161454,161454,0
2024-12-11,1,0,2170,1956,294,718,161974,163860,1886
2024-12-11,1,0,88,527,1176,897,162000,162283,283
2024-12-11,1,0,1984,769,1911,1948,162000,165625,3625
2024-12-11,1,0,1971,1645,2251,96,162418,169618,7200
2024-12-11,1,0,570,1570,1872,1753,162452,165536,3084
2024-12-11,1,0,307,1604,1872,1288,162662,162948,286
2024-12-11,1,0,1473,1953,2480,1038,162679,164151,1472
2024-12-11,1,0,519,1050,644,541,163378,165842,2464
2024-12-11,1,0,1750,1955,1906,2142,163609,165977,2368
